Table with column headers in row 3,,,
"Table:  County SNAP benefits recipients
Source:  U.S. Census Bureau, Small Area Estimates Branch
Release Date:  December 2021",,,
State FIPS code,County FIPS code,Name,July 2013
16,073,"Owyhee County, ID"," 1,723 "
16,075,"Payette County, ID"," 3,957 "
16,077,"Power County, ID"," 1,284 "
16,079,"Shoshone County, ID"," 2,272 "
16,081,"Teton County, ID", 654 
16,083,"Twin Falls County, ID"," 12,378 "
16,085,"Valley County, ID", 652 
16,087,"Washington County, ID"," 1,519 "
17,000,Illinois," 2,014,248 "
17,001,"Adams County, IL"," 10,941 "
17,003,"Alexander County, IL"," 2,881 "
17,005,"Bond County, IL"," 2,756 "
17,007,"Boone County, IL"," 4,577 "
17,009,"Brown County, IL", 356 
17,011,"Bureau County, IL"," 4,420 "
17,013,"Calhoun County, IL", 449 
17,015,"Carroll County, IL"," 1,765 "
17,017,"Cass County, IL"," 1,779 "
17,019,"Champaign County, IL"," 24,905 "
17,021,"Christian County, IL"," 5,650 "
17,023,"Clark County, IL"," 1,998 "
17,025,"Clay County, IL"," 2,202 "
17,027,"Clinton County, IL"," 2,677 "
17,029,"Coles County, IL"," 8,735 "
17,031,"Cook County, IL"," 1,015,108 "
17,033,"Crawford County, IL"," 2,726 "
17,035,"Cumberland County, IL"," 1,333 "
17,037,"DeKalb County, IL"," 12,230 "
17,039,"De Witt County, IL"," 1,910 "
17,041,"Douglas County, IL"," 2,247 "
17,043,"DuPage County, IL"," 64,955 "
17,045,"Edgar County, IL"," 4,028 "
17,047,"Edwards County, IL", 680 
17,049,"Effingham County, IL"," 4,216 "
17,051,"Fayette County, IL"," 3,145 "
17,053,"Ford County, IL"," 1,683 "
17,055,"Franklin County, IL"," 9,538 "
17,057,"Fulton County, IL"," 5,574 "
17,059,"Gallatin County, IL", 931 
17,061,"Greene County, IL"," 2,330 "
17,063,"Grundy County, IL"," 3,598 "
17,065,"Hamilton County, IL", 910 
17,067,"Hancock County, IL"," 2,417 "
17,069,"Hardin County, IL", 818 
17,071,"Henderson County, IL", 663 
17,073,"Henry County, IL"," 5,435 "
17,075,"Iroquois County, IL"," 3,345 "
17,077,"Jackson County, IL"," 12,727 "
17,079,"Jasper County, IL", 905 
17,081,"Jefferson County, IL"," 8,228 "
17,083,"Jersey County, IL"," 3,348 "
17,085,"Jo Daviess County, IL"," 1,358 "
17,087,"Johnson County, IL"," 1,231 "
17,089,"Kane County, IL"," 74,889 "
17,091,"Kankakee County, IL"," 23,049 "
17,093,"Kendall County, IL"," 7,811 "
17,095,"Knox County, IL"," 9,000 "
17,097,"Lake County, IL"," 68,104 "
17,099,"La Salle County, IL"," 18,947 "
17,101,"Lawrence County, IL"," 2,201 "
17,103,"Lee County, IL"," 3,191 "
17,105,"Livingston County, IL"," 3,585 "
17,107,"Logan County, IL"," 4,945 "
17,109,"McDonough County, IL"," 3,685 "
17,111,"McHenry County, IL"," 21,668 "
17,113,"McLean County, IL"," 19,598 "
17,115,"Macon County, IL"," 22,875 "
17,117,"Macoupin County, IL"," 6,986 "
17,119,"Madison County, IL"," 41,016 "
17,121,"Marion County, IL"," 9,973 "
17,123,"Marshall County, IL"," 1,344 "
17,125,"Mason County, IL"," 2,450 "
17,127,"Massac County, IL"," 3,685 "
17,129,"Menard County, IL"," 1,209 "
17,131,"Mercer County, IL"," 1,253 "
17,133,"Monroe County, IL", 847 
17,135,"Montgomery County, IL"," 4,978 "
17,137,"Morgan County, IL"," 6,048 "
17,139,"Moultrie County, IL"," 1,406 "
17,141,"Ogle County, IL"," 7,686 "
17,143,"Peoria County, IL"," 37,294 "
17,145,"Perry County, IL"," 3,270 "
17,147,"Piatt County, IL", 837 
17,149,"Pike County, IL"," 2,359 "
17,151,"Pope County, IL", 921 
17,153,"Pulaski County, IL"," 1,661 "
17,155,"Putnam County, IL", 505 
17,157,"Randolph County, IL"," 3,854 "
17,159,"Richland County, IL"," 2,722 "
17,161,"Rock Island County, IL"," 24,080 "
17,163,"St. Clair County, IL"," 50,272 "
17,165,"Saline County, IL"," 6,644 "
17,167,"Sangamon County, IL"," 34,295 "
17,169,"Schuyler County, IL"," 1,010 "
17,171,"Scott County, IL", 538 
17,173,"Shelby County, IL"," 2,789 "
17,175,"Stark County, IL", 518 
17,177,"Stephenson County, IL"," 9,551 "
17,179,"Tazewell County, IL"," 15,556 "
17,181,"Union County, IL"," 3,839 "
17,183,"Vermilion County, IL"," 18,536 "
17,185,"Wabash County, IL"," 1,921 "
17,187,"Warren County, IL"," 3,103 "
17,189,"Washington County, IL"," 1,007 "
17,191,"Wayne County, IL"," 2,013 "
17,193,"White County, IL"," 2,252 "
17,195,"Whiteside County, IL"," 8,783 "
17,197,"Will County, IL"," 68,126 "
17,199,"Williamson County, IL"," 13,018 "
17,201,"Winnebago County, IL"," 65,570 "
17,203,"Woodford County, IL"," 1,268 "
18,000,Indiana," 906,094 "
18,001,"Adams County, IN"," 2,869 "
18,003,"Allen County, IN"," 54,781 "
18,005,"Bartholomew County, IN"," 8,148 "
18,007,"Benton County, IN"," 1,103 "
18,009,"Blackford County, IN"," 2,243 "
18,011,"Boone County, IN"," 3,806 "
18,013,"Brown County, IN"," 1,553 "
18,015,"Carroll County, IN"," 1,584 "
18,017,"Cass County, IN"," 5,814 "
18,019,"Clark County, IN"," 12,898 "
18,021,"Clay County, IN"," 3,946 "
18,023,"Clinton County, IN"," 4,814 "
18,025,"Crawford County, IN"," 1,563 "
18,027,"Daviess County, IN"," 3,506 "
18,029,"Dearborn County, IN"," 5,412 "
18,031,"Decatur County, IN"," 3,413 "
18,033,"De Kalb County, IN"," 4,567 "
18,035,"Delaware County, IN"," 19,876 "
18,037,"Dubois County, IN"," 2,129 "
18,039,"Elkhart County, IN"," 25,244 "
18,041,"Fayette County, IN"," 5,274 "
18,043,"Floyd County, IN"," 9,052 "
18,045,"Fountain County, IN"," 2,289 "
18,047,"Franklin County, IN"," 2,511 "
18,049,"Fulton County, IN"," 2,683 "
18,051,"Gibson County, IN"," 3,324 "
18,053,"Grant County, IN"," 13,089 "
18,055,"Greene County, IN"," 4,702 "
18,057,"Hamilton County, IN"," 9,856 "
18,059,"Hancock County, IN"," 5,489 "
18,061,"Harrison County, IN"," 4,193 "
18,063,"Hendricks County, IN"," 7,384 "
18,065,"Henry County, IN"," 7,965 "
18,067,"Howard County, IN"," 14,044 "
18,069,"Huntington County, IN"," 4,334 "
18,071,"Jackson County, IN"," 5,519 "
18,073,"Jasper County, IN"," 3,356 "
18,075,"Jay County, IN"," 2,892 "
18,077,"Jefferson County, IN"," 4,327 "
18,079,"Jennings County, IN"," 4,387 "
18,081,"Johnson County, IN"," 11,588 "
18,083,"Knox County, IN"," 5,641 "
18,085,"Kosciusko County, IN"," 7,554 "
18,087,"Lagrange County, IN"," 2,124 "
18,089,"Lake County, IN"," 90,688 "
18,091,"La Porte County, IN"," 18,697 "
18,093,"Lawrence County, IN"," 6,186 "
18,095,"Madison County, IN"," 22,423 "
18,097,"Marion County, IN"," 201,437 "
18,099,"Marshall County, IN"," 4,450 "
18,101,"Martin County, IN"," 1,236 "
18,103,"Miami County, IN"," 5,636 "
18,105,"Monroe County, IN"," 11,301 "
18,107,"Montgomery County, IN"," 4,721 "
18,109,"Morgan County, IN"," 8,976 "
18,111,"Newton County, IN"," 1,788 "
18,113,"Noble County, IN"," 4,964 "
18,115,"Ohio County, IN", 543 
18,117,"Orange County, IN"," 3,197 "
18,119,"Owen County, IN"," 3,250 "
18,121,"Parke County, IN"," 2,226 "
18,123,"Perry County, IN"," 2,021 "
18,125,"Pike County, IN"," 1,334 "
18,127,"Porter County, IN"," 13,968 "
18,129,"Posey County, IN"," 2,202 "
18,131,"Pulaski County, IN"," 1,679 "
18,133,"Putnam County, IN"," 4,177 "
18,135,"Randolph County, IN"," 3,820 "
18,137,"Ripley County, IN"," 3,120 "
18,139,"Rush County, IN"," 2,087 "
18,141,"St. Joseph County, IN"," 43,036 "
18,143,"Scott County, IN"," 4,419 "
18,145,"Shelby County, IN"," 5,372 "
18,147,"Spencer County, IN"," 1,701 "
18,149,"Starke County, IN"," 4,130 "
18,151,"Steuben County, IN"," 3,377 "
18,153,"Sullivan County, IN"," 3,075 "
18,155,"Switzerland County, IN"," 1,584 "
18,157,"Tippecanoe County, IN"," 18,366 "
18,159,"Tipton County, IN"," 1,496 "
18,161,"Union County, IN"," 1,049 "
18,163,"Vanderburgh County, IN"," 26,929 "
18,165,"Vermillion County, IN"," 2,397 "
18,167,"Vigo County, IN"," 18,385 "
18,169,"Wabash County, IN"," 3,685 "
18,171,"Warren County, IN", 935 
18,173,"Warrick County, IN"," 3,950 "
18,175,"Washington County, IN"," 4,170 "
18,177,"Wayne County, IN"," 11,884 "
18,179,"Wells County, IN"," 2,191 "
18,181,"White County, IN"," 2,461 "
18,183,"Whitley County, IN"," 2,526 "
19,000,Iowa," 413,838 "
19,001,"Adair County, IA", 888 
19,003,"Adams County, IA", 459 
19,005,"Allamakee County, IA"," 1,768 "
19,007,"Appanoose County, IA"," 2,351 "
19,009,"Audubon County, IA", 625 
19,011,"Benton County, IA"," 2,481 "
19,013,"Black Hawk County, IA"," 20,568 "
19,015,"Boone County, IA"," 2,901 "
19,017,"Bremer County, IA"," 1,397 "
19,019,"Buchanan County, IA"," 1,836 "
19,021,"Buena Vista County, IA"," 2,939 "
19,023,"Butler County, IA"," 1,256 "
19,025,"Calhoun County, IA", 975 
19,027,"Carroll County, IA"," 1,850 "
19,029,"Cass County, IA"," 2,028 "
19,031,"Cedar County, IA"," 1,521 "
19,033,"Cerro Gordo County, IA"," 6,319 "
19,035,"Cherokee County, IA"," 1,119 "
19,037,"Chickasaw County, IA"," 1,135 "
19,039,"Clarke County, IA"," 1,594 "
19,041,"Clay County, IA"," 2,043 "
19,043,"Clayton County, IA"," 1,512 "
19,045,"Clinton County, IA"," 9,064 "
19,047,"Crawford County, IA"," 2,191 "
19,049,"Dallas County, IA"," 4,330 "
19,051,"Davis County, IA", 847 
19,053,"Decatur County, IA"," 1,478 "
19,055,"Delaware County, IA"," 1,415 "
19,057,"Des Moines County, IA"," 8,670 "
19,059,"Dickinson County, IA"," 1,408 "
19,061,"Dubuque County, IA"," 11,098 "
19,063,"Emmet County, IA"," 1,209 "
19,065,"Fayette County, IA"," 2,724 "
19,067,"Floyd County, IA"," 2,338 "
19,069,"Franklin County, IA"," 1,194 "
19,071,"Fremont County, IA"," 1,033 "
19,073,"Greene County, IA"," 1,404 "
19,075,"Grundy County, IA", 771 
19,077,"Guthrie County, IA"," 1,250 "
19,079,"Hamilton County, IA"," 1,871 "
19,081,"Hancock County, IA", 994 
19,083,"Hardin County, IA"," 2,423 "
19,085,"Harrison County, IA"," 1,827 "
19,087,"Henry County, IA"," 3,114 "
19,089,"Howard County, IA", 916 
19,091,"Humboldt County, IA"," 1,074 "
19,093,"Ida County, IA", 713 
19,095,"Iowa County, IA"," 1,239 "
19,097,"Jackson County, IA"," 2,708 "
19,099,"Jasper County, IA"," 4,979 "
19,101,"Jefferson County, IA"," 2,551 "
19,103,"Johnson County, IA"," 11,703 "
19,105,"Jones County, IA"," 1,926 "
19,107,"Keokuk County, IA"," 1,383 "
19,109,"Kossuth County, IA"," 1,385 "
19,111,"Lee County, IA"," 6,780 "
19,113,"Linn County, IA"," 27,400 "
19,115,"Louisa County, IA"," 1,535 "
19,117,"Lucas County, IA"," 1,536 "
19,119,"Lyon County, IA", 746 
19,121,"Madison County, IA"," 1,357 "
19,123,"Mahaska County, IA"," 3,781 "
19,125,"Marion County, IA"," 3,371 "
19,127,"Marshall County, IA"," 7,115 "
19,129,"Mills County, IA"," 1,606 "
19,131,"Mitchell County, IA", 757 
19,133,"Monona County, IA"," 1,378 "
19,135,"Monroe County, IA", 937 
19,137,"Montgomery County, IA"," 2,071 "
19,139,"Muscatine County, IA"," 7,849 "
19,141,"O'Brien County, IA"," 1,222 "
19,143,"Osceola County, IA", 457 
19,145,"Page County, IA"," 2,391 "
19,147,"Palo Alto County, IA", 950 
19,149,"Plymouth County, IA"," 1,723 "
19,151,"Pocahontas County, IA", 979 
19,153,"Polk County, IA"," 70,796 "
19,155,"Pottawattamie County, IA"," 17,125 "
19,157,"Poweshiek County, IA"," 1,728 "
19,159,"Ringgold County, IA", 587 
19,161,"Sac County, IA", 991 
19,163,"Scott County, IA"," 32,147 "
19,165,"Shelby County, IA"," 1,215 "
19,167,"Sioux County, IA"," 1,682 "
19,169,"Story County, IA"," 6,780 "
19,171,"Tama County, IA"," 2,242 "
19,173,"Taylor County, IA", 757 
19,175,"Union County, IA"," 1,945 "
19,177,"Van Buren County, IA", 957 
19,179,"Wapello County, IA"," 7,732 "
19,181,"Warren County, IA"," 4,048 "
19,183,"Washington County, IA"," 2,455 "
19,185,"Wayne County, IA", 911 
19,187,"Webster County, IA"," 6,560 "
19,189,"Winnebago County, IA"," 1,002 "
19,191,"Winneshiek County, IA"," 1,082 "
19,193,"Woodbury County, IA"," 19,841 "
19,195,"Worth County, IA", 763 
19,197,"Wright County, IA"," 1,755 "
20,000,Kansas," 301,910 "
20,001,"Allen County, KS"," 2,043 "
20,003,"Anderson County, KS", 873 
20,005,"Atchison County, KS"," 2,402 "
20,007,"Barber County, KS", 287 
20,009,"Barton County, KS"," 3,169 "
20,011,"Bourbon County, KS"," 2,381 "
20,013,"Brown County, KS"," 1,366 "
20,015,"Butler County, KS"," 5,903 "
20,017,"Chase County, KS", 188 
20,019,"Chautauqua County, KS", 413 
20,021,"Cherokee County, KS"," 3,584 "
20,023,"Cheyenne County, KS", 130 
20,025,"Clark County, KS", 167 
20,027,"Clay County, KS", 581 
20,029,"Cloud County, KS", 792 
20,031,"Coffey County, KS", 680 
20,033,"Comanche County, KS", 117 
20,035,"Cowley County, KS"," 5,452 "
20,037,"Crawford County, KS"," 6,629 "
20,039,"Decatur County, KS", 207 
20,041,"Dickinson County, KS"," 1,474 "
20,043,"Doniphan County, KS", 679 
20,045,"Douglas County, KS"," 8,319 "
20,047,"Edwards County, KS", 212 
20,049,"Elk County, KS", 316 
20,051,"Ellis County, KS"," 1,829 "
20,053,"Ellsworth County, KS", 328 
20,055,"Finney County, KS"," 5,003 "
20,057,"Ford County, KS"," 3,705 "
20,059,"Franklin County, KS"," 3,641 "
20,061,"Geary County, KS"," 3,409 "
20,063,"Gove County, KS", 130 
20,065,"Graham County, KS", 148 
20,067,"Grant County, KS", 522 
20,069,"Gray County, KS", 231 
20,071,"Greeley County, KS", 46 
20,073,"Greenwood County, KS", 808 
20,075,"Hamilton County, KS", 172 
20,077,"Harper County, KS", 502 
20,079,"Harvey County, KS"," 3,102 "
20,081,"Haskell County, KS", 237 
20,083,"Hodgeman County, KS", 90 
20,085,"Jackson County, KS"," 1,010 "
20,087,"Jefferson County, KS"," 1,250 "
20,089,"Jewell County, KS", 167 
20,091,"Johnson County, KS"," 21,606 "
20,093,"Kearny County, KS", 347 
20,095,"Kingman County, KS", 430 
20,097,"Kiowa County, KS", 153 
20,099,"Labette County, KS"," 3,199 "
20,101,"Lane County, KS", 113 
20,103,"Leavenworth County, KS"," 5,636 "
20,105,"Lincoln County, KS", 230 
20,107,"Linn County, KS"," 1,164 "
20,109,"Logan County, KS", 157 
20,111,"Lyon County, KS"," 4,372 "
20,113,"McPherson County, KS"," 1,928 "
20,115,"Marion County, KS", 717 
20,117,"Marshall County, KS", 746 
20,119,"Meade County, KS", 224 
20,121,"Miami County, KS"," 2,966 "
20,123,"Mitchell County, KS", 303 
20,125,"Montgomery County, KS"," 5,751 "
20,127,"Morris County, KS", 480 
20,129,"Morton County, KS", 244 
20,131,"Nemaha County, KS", 412 
20,133,"Neosho County, KS"," 2,496 "
20,135,"Ness County, KS", 148 
20,137,"Norton County, KS", 357 
20,139,"Osage County, KS"," 1,707 "
20,141,"Osborne County, KS", 283 
20,143,"Ottawa County, KS", 359 
20,145,"Pawnee County, KS", 490 
20,147,"Phillips County, KS", 399 
20,149,"Pottawatomie County, KS"," 1,239 "
20,151,"Pratt County, KS", 688 
20,153,"Rawlins County, KS", 127 
20,155,"Reno County, KS"," 8,011 "
20,157,"Republic County, KS", 300 
20,159,"Rice County, KS", 876 
20,161,"Riley County, KS"," 3,257 "
20,163,"Rooks County, KS", 402 
20,165,"Rush County, KS", 290 
20,167,"Russell County, KS", 706 
20,169,"Saline County, KS"," 6,864 "
20,171,"Scott County, KS", 281 
20,173,"Sedgwick County, KS"," 76,855 "
20,175,"Seward County, KS"," 2,430 "
20,177,"Shawnee County, KS"," 26,081 "
20,179,"Sheridan County, KS", 62 
20,181,"Sherman County, KS", 667 
20,183,"Smith County, KS", 231 
20,185,"Stafford County, KS", 317 
20,187,"Stanton County, KS", 96 
20,189,"Stevens County, KS", 278 
20,191,"Sumner County, KS"," 2,525 "
20,193,"Thomas County, KS", 475 
20,195,"Trego County, KS", 121 
20,197,"Wabaunsee County, KS", 372 
20,199,"Wallace County, KS", 74 
20,201,"Washington County, KS", 221 
20,203,"Wichita County, KS", 126 
20,205,"Wilson County, KS"," 1,419 "
20,207,"Woodson County, KS", 371 
20,209,"Wyandotte County, KS"," 34,036 "
21,000,Kentucky," 843,164 "
21,001,"Adair County, KY"," 3,707 "
21,003,"Allen County, KY"," 3,859 "
21,005,"Anderson County, KY"," 2,858 "
21,007,"Ballard County, KY"," 1,403 "
21,009,"Barren County, KY"," 8,700 "
21,011,"Bath County, KY"," 3,559 "
21,013,"Bell County, KY"," 11,186 "
21,015,"Boone County, KY"," 10,715 "
21,017,"Bourbon County, KY"," 4,031 "
21,019,"Boyd County, KY"," 10,777 "
21,021,"Boyle County, KY"," 5,202 "
21,023,"Bracken County, KY"," 1,799 "
21,025,"Breathitt County, KY"," 5,806 "
21,027,"Breckinridge County, KY"," 4,007 "
21,029,"Bullitt County, KY"," 9,835 "
21,031,"Butler County, KY"," 2,854 "
21,033,"Caldwell County, KY"," 2,508 "
21,035,"Calloway County, KY"," 4,678 "
21,037,"Campbell County, KY"," 11,125 "
21,039,"Carlisle County, KY", 958 
21,041,"Carroll County, KY"," 2,650 "
21,043,"Carter County, KY"," 7,649 "
21,045,"Casey County, KY"," 4,195 "
21,047,"Christian County, KY"," 12,704 "
21,049,"Clark County, KY"," 7,348 "
21,051,"Clay County, KY"," 9,169 "
21,053,"Clinton County, KY"," 2,811 "
21,055,"Crittenden County, KY"," 1,312 "
21,057,"Cumberland County, KY"," 1,841 "
21,059,"Daviess County, KY"," 16,074 "
21,061,"Edmonson County, KY"," 2,387 "
21,063,"Elliott County, KY"," 2,228 "
21,065,"Estill County, KY"," 4,838 "
21,067,"Fayette County, KY"," 39,099 "
21,069,"Fleming County, KY"," 3,098 "
21,071,"Floyd County, KY"," 13,910 "
21,073,"Franklin County, KY"," 8,637 "
21,075,"Fulton County, KY"," 1,977 "
21,077,"Gallatin County, KY"," 1,856 "
21,079,"Garrard County, KY"," 3,243 "
21,081,"Grant County, KY"," 5,489 "
21,083,"Graves County, KY"," 6,819 "
21,085,"Grayson County, KY"," 5,984 "
21,087,"Green County, KY"," 2,339 "
21,089,"Greenup County, KY"," 6,700 "
21,091,"Hancock County, KY"," 1,083 "
21,093,"Hardin County, KY"," 14,719 "
21,095,"Harlan County, KY"," 11,266 "
21,097,"Harrison County, KY"," 3,345 "
21,099,"Hart County, KY"," 4,236 "
21,101,"Henderson County, KY"," 8,865 "
21,103,"Henry County, KY"," 2,694 "
21,105,"Hickman County, KY", 921 
21,107,"Hopkins County, KY"," 9,050 "
21,109,"Jackson County, KY"," 4,552 "
21,111,"Jefferson County, KY"," 135,248 "
21,113,"Jessamine County, KY"," 8,049 "
21,115,"Johnson County, KY"," 7,251 "
21,117,"Kenton County, KY"," 23,349 "
21,119,"Knott County, KY"," 5,632 "
21,121,"Knox County, KY"," 12,698 "
21,123,"Larue County, KY"," 2,638 "
21,125,"Laurel County, KY"," 15,028 "
21,127,"Lawrence County, KY"," 4,726 "
21,129,"Lee County, KY"," 3,015 "
21,131,"Leslie County, KY"," 4,117 "
21,133,"Letcher County, KY"," 7,690 "
21,135,"Lewis County, KY"," 4,305 "
21,137,"Lincoln County, KY"," 6,134 "
21,139,"Livingston County, KY"," 1,632 "
21,141,"Logan County, KY"," 4,972 "
21,143,"Lyon County, KY", 963 
21,145,"McCracken County, KY"," 11,459 "
21,147,"McCreary County, KY"," 6,569 "
21,149,"McLean County, KY"," 1,514 "
21,151,"Madison County, KY"," 14,499 "
21,153,"Magoffin County, KY"," 5,083 "
21,155,"Marion County, KY"," 4,163 "
21,157,"Marshall County, KY"," 4,223 "
21,159,"Martin County, KY"," 4,337 "
21,161,"Mason County, KY"," 4,132 "
21,163,"Meade County, KY"," 3,887 "
21,165,"Menifee County, KY"," 1,882 "
21,167,"Mercer County, KY"," 3,478 "
21,169,"Metcalfe County, KY"," 2,640 "
21,171,"Monroe County, KY"," 2,825 "
21,173,"Montgomery County, KY"," 6,273 "
21,175,"Morgan County, KY"," 3,383 "
21,177,"Muhlenberg County, KY"," 6,281 "
21,179,"Nelson County, KY"," 7,133 "
21,181,"Nicholas County, KY"," 1,711 "
21,183,"Ohio County, KY"," 4,916 "
21,185,"Oldham County, KY"," 2,453 "
21,187,"Owen County, KY"," 2,116 "
21,189,"Owsley County, KY"," 2,463 "
21,191,"Pendleton County, KY"," 2,860 "
21,193,"Perry County, KY"," 10,516 "
21,195,"Pike County, KY"," 17,495 "
21,197,"Powell County, KY"," 4,448 "
21,199,"Pulaski County, KY"," 14,486 "
21,201,"Robertson County, KY", 504 
21,203,"Rockcastle County, KY"," 4,520 "
21,205,"Rowan County, KY"," 5,383 "
21,207,"Russell County, KY"," 4,744 "
21,209,"Scott County, KY"," 6,737 "
21,211,"Shelby County, KY"," 5,593 "
21,213,"Simpson County, KY"," 2,886 "
21,215,"Spencer County, KY"," 1,881 "
21,217,"Taylor County, KY"," 5,320 "
21,219,"Todd County, KY"," 2,253 "
21,221,"Trigg County, KY"," 2,016 "
21,223,"Trimble County, KY"," 1,554 "
21,225,"Union County, KY"," 2,549 "
21,227,"Warren County, KY"," 19,723 "
21,229,"Washington County, KY"," 2,036 "
21,231,"Wayne County, KY"," 5,878 "
21,233,"Webster County, KY"," 2,206 "
21,235,"Whitley County, KY"," 12,181 "
21,237,"Wolfe County, KY"," 2,940 "
21,239,"Woodford County, KY"," 2,928 "
22,000,Louisiana," 888,848 "
22,001,"Acadia Parish, LA"," 13,286 "
22,003,"Allen Parish, LA"," 4,056 "
22,005,"Ascension Parish, LA"," 13,481 "
22,007,"Assumption Parish, LA"," 4,041 "
22,009,"Avoyelles Parish, LA"," 10,966 "
22,011,"Beauregard Parish, LA"," 5,773 "
22,013,"Bienville Parish, LA"," 3,571 "
22,015,"Bossier Parish, LA"," 15,906 "
22,017,"Caddo Parish, LA"," 59,743 "
22,019,"Calcasieu Parish, LA"," 33,503 "
22,021,"Caldwell Parish, LA"," 2,239 "
22,023,"Cameron Parish, LA", 368 
22,025,"Catahoula Parish, LA"," 2,489 "
22,027,"Claiborne Parish, LA"," 3,497 "
22,029,"Concordia Parish, LA"," 5,682 "
22,031,"De Soto Parish, LA"," 5,904 "
22,033,"East Baton Rouge Parish, LA"," 85,183 "
22,035,"East Carroll Parish, LA"," 3,029 "
22,037,"East Feliciana Parish, LA"," 3,568 "
22,039,"Evangeline Parish, LA"," 8,654 "
22,041,"Franklin Parish, LA"," 5,435 "
22,043,"Grant Parish, LA"," 4,091 "
22,045,"Iberia Parish, LA"," 17,678 "
22,047,"Iberville Parish, LA"," 8,491 "
22,049,"Jackson Parish, LA"," 2,782 "
22,051,"Jefferson Parish, LA"," 66,459 "
22,053,"Jefferson Davis Parish, LA"," 5,032 "
22,055,"Lafayette Parish, LA"," 32,524 "
22,057,"Lafourche Parish, LA"," 13,017 "
22,059,"La Salle Parish, LA"," 1,991 "
22,061,"Lincoln Parish, LA"," 8,858 "
22,063,"Livingston Parish, LA"," 18,267 "
22,065,"Madison Parish, LA"," 3,989 "
22,067,"Morehouse Parish, LA"," 8,826 "
22,069,"Natchitoches Parish, LA"," 10,617 "
22,071,"Orleans Parish, LA"," 93,370 "
22,073,"Ouachita Parish, LA"," 37,863 "
22,075,"Plaquemines Parish, LA"," 2,868 "
22,077,"Pointe Coupee Parish, LA"," 4,187 "
22,079,"Rapides Parish, LA"," 30,002 "
22,081,"Red River Parish, LA"," 2,512 "
22,083,"Richland Parish, LA"," 5,534 "
22,085,"Sabine Parish, LA"," 4,955 "
22,087,"St. Bernard Parish, LA"," 9,682 "
22,089,"St. Charles Parish, LA"," 6,765 "
22,091,"St. Helena Parish, LA"," 2,194 "
22,093,"St. James Parish, LA"," 4,246 "
22,095,"St. John the Baptist Parish, LA"," 10,025 "
22,097,"St. Landry Parish, LA"," 23,708 "
22,099,"St. Martin Parish, LA"," 9,617 "
22,101,"St. Mary Parish, LA"," 11,366 "
22,103,"St. Tammany Parish, LA"," 26,109 "
22,105,"Tangipahoa Parish, LA"," 33,015 "
22,107,"Tensas Parish, LA"," 1,734 "
22,109,"Terrebonne Parish, LA"," 20,958 "
22,111,"Union Parish, LA"," 4,600 "
22,113,"Vermilion Parish, LA"," 9,799 "
22,115,"Vernon Parish, LA"," 6,806 "
22,117,"Washington Parish, LA"," 13,015 "
22,119,"Webster Parish, LA"," 9,545 "
22,121,"West Baton Rouge Parish, LA"," 4,223 "
22,123,"West Carroll Parish, LA"," 2,619 "
22,125,"West Feliciana Parish, LA"," 1,282 "
22,127,"Winn Parish, LA"," 3,252 "
23,000,Maine," 236,402 "
23,001,"Androscoggin County, ME"," 25,635 "
23,003,"Aroostook County, ME"," 15,792 "
23,005,"Cumberland County, ME"," 37,155 "
23,007,"Franklin County, ME"," 5,799 "
23,009,"Hancock County, ME"," 7,330 "
23,011,"Kennebec County, ME"," 24,435 "
23,013,"Knox County, ME"," 6,358 "
23,015,"Lincoln County, ME"," 5,237 "
23,017,"Oxford County, ME"," 13,350 "
23,019,"Penobscot County, ME"," 28,921 "
23,021,"Piscataquis County, ME"," 3,791 "
23,023,"Sagadahoc County, ME"," 5,037 "
23,025,"Somerset County, ME"," 13,529 "
23,027,"Waldo County, ME"," 8,089 "
23,029,"Washington County, ME"," 8,140 "
23,031,"York County, ME"," 27,804 "
24,000,Maryland," 788,871 "
24,001,"Allegany County, MD"," 15,049 "
24,003,"Anne Arundel County, MD"," 44,985 "
24,005,"Baltimore County, MD"," 109,181 "
24,009,"Calvert County, MD"," 9,228 "
24,011,"Caroline County, MD"," 6,860 "
24,013,"Carroll County, MD"," 12,189 "
24,015,"Cecil County, MD"," 15,263 "
24,017,"Charles County, MD"," 17,682 "
24,019,"Dorchester County, MD"," 9,276 "
24,021,"Frederick County, MD"," 20,221 "
24,023,"Garrett County, MD"," 4,763 "
24,025,"Harford County, MD"," 23,163 "
24,027,"Howard County, MD"," 18,173 "
24,029,"Kent County, MD"," 3,010 "
24,031,"Montgomery County, MD"," 69,926 "
24,033,"Prince George's County, MD"," 109,003 "
24,035,"Queen Anne's County, MD"," 4,690 "
24,037,"St. Mary's County, MD"," 14,241 "
24,039,"Somerset County, MD"," 6,050 "
24,041,"Talbot County, MD"," 4,513 "
24,043,"Washington County, MD"," 25,121 "
24,045,"Wicomico County, MD"," 21,681 "
24,047,"Worcester County, MD"," 7,503 "
24,510,"Baltimore city, MD"," 217,100 "
25,000,Massachusetts," 875,701 "
25,001,"Barnstable County, MA"," 19,553 "
25,003,"Berkshire County, MA"," 19,527 "
25,005,"Bristol County, MA"," 92,641 "
25,007,"Dukes County, MA", 808 
25,009,"Essex County, MA"," 113,074 "
25,011,"Franklin County, MA"," 10,509 "
25,013,"Hampden County, MA"," 123,065 "
25,015,"Hampshire County, MA"," 13,624 "
